Date,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
23-01-2021,Mizoram,-,-,4282,9,4349
23-01-2021,Nagaland,-,-,11880,88,12072
23-01-2021,Odisha,-,-,330757,1903,334020
23-01-2021,Puducherry,-,-,37857,643,38794
23-01-2021,Punjab,-,-,163655,5543,171522
23-01-2021,Rajasthan,-,-,309807,2756,316282
23-01-2021,Sikkim,-,-,5792,131,6063
23-01-2021,Tamil Nadu,-,-,816205,12307,833585
23-01-2021,Telengana,-,-,287899,1588,293056
23-01-2021,Tripura,-,-,32919,391,33344
23-01-2021,Uttarakhand,-,-,92040,1629,95464
23-01-2021,Uttar Pradesh,-,-,581993,8605,598126
23-01-2021,West Bengal,-,-,550737,10097,567304
22-01-2021,Andhra Pradesh,-,-,877893,7142,886557
22-01-2021,Andaman and Nicobar Islands,-,-,4904,62,4991
22-01-2021,Arunachal Pradesh,-,-,16722,56,16816
22-01-2021,Assam,-,-,213295,1077,216940
22-01-2021,Bihar,-,-,254023,1468,258414
22-01-2021,Chandigarh,-,-,20162,331,20639
22-01-2021,Chhattisgarh,-,-,286277,3594,295509
22-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3381,2,3393
22-01-2021,Delhi,-,-,620374,10782,633276
22-01-2021,Goa,-,-,51090,757,52712
22-01-2021,Gujarat,-,-,247950,4372,257813
22-01-2021,Haryana,-,-,262140,3000,266819
22-01-2021,Himachal Pradesh,-,-,55595,970,57121
22-01-2021,Jammu and Kashmir,-,-,120729,1924,123764
22-01-2021,Jharkhand,-,-,115989,1058,118079
22-01-2021,Karnataka,-,-,914492,12187,934252
22-01-2021,Kerala,-,-,796986,3545,870529
22-01-2021,Lakshadweep,-,-,0,0,48
22-01-2021,Ladakh,-,-,9471,129,9673
22-01-2021,Madhya Pradesh,-,-,244392,3776,252767
22-01-2021,Maharashtra,-,-,1903408,50634,2000878
22-01-2021,Manipur,-,-,28351,367,28938
22-01-2021,Meghalaya,-,-,13446,146,13721
22-01-2021,Mizoram,-,-,4276,9,4349
22-01-2021,Nagaland,-,-,11875,88,12070
22-01-2021,Odisha,-,-,330545,1903,333866
22-01-2021,Puducherry,-,-,37830,643,38772
22-01-2021,Punjab,-,-,163438,5535,171316
22-01-2021,Rajasthan,-,-,309391,2756,316081
22-01-2021,Sikkim,-,-,5783,131,6062
22-01-2021,Tamil Nadu,-,-,815516,12299,833011
22-01-2021,Telengana,-,-,287468,1586,292835
22-01-2021,Tripura,-,-,32911,391,33342
22-01-2021,Uttarakhand,-,-,91852,1626,95354
22-01-2021,Uttar Pradesh,-,-,581509,8597,597823
22-01-2021,West Bengal,-,-,550244,10089,566898
21-01-2021,Andhra Pradesh,-,-,877639,7142,886418
21-01-2021,Andaman and Nicobar Islands,-,-,4900,62,4991
21-01-2021,Arunachal Pradesh,-,-,16713,56,16815
21-01-2021,Assam,-,-,213179,1077,216919
21-01-2021,Bihar,-,-,253569,1464,258176
21-01-2021,Chandigarh,-,-,20122,330,20623
21-01-2021,Chhattisgarh,-,-,285566,3585,294949
21-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3380,2,3393
21-01-2021,Delhi,-,-,620128,10774,633049
21-01-2021,Goa,-,-,51036,756,52657
21-01-2021,Gujarat,-,-,247223,4371,257342
21-01-2021,Haryana,-,-,261955,2997,266686
21-01-2021,Himachal Pradesh,-,-,55540,967,57082
21-01-2021,Jammu and Kashmir,-,-,120625,1923,123647
21-01-2021,Jharkhand,-,-,115853,1057,118012
21-01-2021,Karnataka,-,-,913677,12185,933578
21-01-2021,Kerala,-,-,790757,3524,864195
21-01-2021,Lakshadweep,-,-,0,0,30
21-01-2021,Ladakh,-,-,9463,129,9668
21-01-2021,Madhya Pradesh,-,-,243688,3770,252466
21-01-2021,Maharashtra,-,-,1899428,50582,1997992
21-01-2021,Manipur,-,-,28308,367,28919
21-01-2021,Meghalaya,-,-,13440,144,13717
21-01-2021,Mizoram,-,-,4268,9,4346
21-01-2021,Nagaland,-,-,11873,88,12067
21-01-2021,Odisha,-,-,330321,1902,333723
21-01-2021,Puducherry,-,-,37798,643,38737
21-01-2021,Punjab,-,-,163211,5520,171136
21-01-2021,Rajasthan,-,-,308985,2754,315816
21-01-2021,Sikkim,-,-,5766,131,6057
21-01-2021,Tamil Nadu,-,-,814811,12290,832415
21-01-2021,Telengana,-,-,287117,1584,292621
21-01-2021,Tripura,-,-,32911,391,33339
21-01-2021,Uttarakhand,-,-,91565,1622,95192
21-01-2021,Uttar Pradesh,-,-,581164,8591,597628
21-01-2021,West Bengal,-,-,549727,10080,566482
20-01-2021,Andhra Pradesh,-,-,877443,7142,886245
20-01-2021,Andaman and Nicobar Islands,-,-,4897,62,4989
20-01-2021,Arunachal Pradesh,-,-,16707,56,16815
20-01-2021,Assam,-,-,213084,1075,216887
20-01-2021,Bihar,-,-,253289,1461,257991
20-01-2021,Chandigarh,-,-,20080,330,20595
20-01-2021,Chhattisgarh,-,-,284848,3575,294355
20-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3380,2,3391
20-01-2021,Delhi,-,-,619723,10764,632821
20-01-2021,Goa,-,-,50952,756,52570
20-01-2021,Gujarat,-,-,246516,4369,256852
20-01-2021,Haryana,-,-,261751,2993,266581
20-01-2021,Himachal Pradesh,-,-,55468,967,57019
20-01-2021,Jammu and Kashmir,-,-,120512,1923,123538
20-01-2021,Jharkhand,-,-,115683,1057,117887
20-01-2021,Karnataka,-,-,913012,12181,933077
20-01-2021,Kerala,-,-,783393,3506,857380
20-01-2021,Lakshadweep,-,-,0,0,21
20-01-2021,Ladakh,-,-,9454,129,9662
20-01-2021,Madhya Pradesh,-,-,242691,3763,252186
20-01-2021,Maharashtra,-,-,1894839,50523,1994977
20-01-2021,Manipur,-,-,28298,367,28900
20-01-2021,Meghalaya,-,-,13433,144,13710
20-01-2021,Mizoram,-,-,4258,9,4334
20-01-2021,Nagaland,-,-,11866,88,12066
20-01-2021,Odisha,-,-,330051,1902,333566
20-01-2021,Puducherry,-,-,37766,643,38706
20-01-2021,Punjab,-,-,163009,5516,170937
20-01-2021,Rajasthan,-,-,308547,2752,315603
20-01-2021,Sikkim,-,-,5765,131,6052
20-01-2021,Tamil Nadu,-,-,814098,12281,831866
20-01-2021,Telengana,-,-,286893,1583,292395
20-01-2021,Tripura,-,-,32907,391,33336
20-01-2021,Uttarakhand,-,-,91428,1619,95039
20-01-2021,Uttar Pradesh,-,-,580482,8584,597238
20-01-2021,West Bengal,-,-,549218,10074,566073
19-01-2021,Andhra Pradesh,-,-,877212,7141,886066
19-01-2021,Andaman and Nicobar Islands,-,-,4897,62,4988
19-01-2021,Arunachal Pradesh,-,-,16699,56,16812
19-01-2021,Assam,-,-,212978,1075,216864
19-01-2021,Bihar,-,-,253007,1460,257775
19-01-2021,Chandigarh,-,-,20031,330,20564
19-01-2021,Chhattisgarh,-,-,284412,3565,293972
19-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3377,2,3390
19-01-2021,Delhi,-,-,619501,10754,632590
19-01-2021,Goa,-,-,50837,756,52458
19-01-2021,Gujarat,-,-,245807,4367,256367
19-01-2021,Haryana,-,-,261510,2989,266428
19-01-2021,Himachal Pradesh,-,-,55383,967,56978
19-01-2021,Jammu and Kashmir,-,-,120392,1922,123425
19-01-2021,Jharkhand,-,-,115542,1054,117786
19-01-2021,Karnataka,-,-,912205,12175,932432
19-01-2021,Kerala,-,-,779097,3480,851194
19-01-2021,Lakshadweep,-,-,0,0,14
19-01-2021,Ladakh,-,-,9448,128,9657
19-01-2021,Madhya Pradesh,-,-,241966,3756,251882
19-01-2021,Maharashtra,-,-,1890323,50473,1992683
19-01-2021,Manipur,-,-,28205,366,28867
19-01-2021,Meghalaya,-,-,13415,144,13707
19-01-2021,Mizoram,-,-,4241,9,4329
19-01-2021,Nagaland,-,-,11858,88,12061
19-01-2021,Odisha,-,-,329801,1901,333444
19-01-2021,Puducherry,-,-,37740,643,38669
19-01-2021,Punjab,-,-,162762,5509,170729
19-01-2021,Rajasthan,-,-,308010,2750,315394
19-01-2021,Sikkim,-,-,5756,130,6038
19-01-2021,Tamil Nadu,-,-,813326,12272,831323
19-01-2021,Telengana,-,-,286542,1581,292128
19-01-2021,Tripura,-,-,32905,391,33335
19-01-2021,Uttarakhand,-,-,91170,1617,94923
19-01-2021,Uttar Pradesh,-,-,579693,8580,596904
19-01-2021,West Bengal,-,-,548705,10063,565661
18-01-2021,Andhra Pradesh,-,-,876949,7140,885985
18-01-2021,Andaman and Nicobar Islands,-,-,4896,62,4983
18-01-2021,Arunachal Pradesh,-,-,16697,56,16811
18-01-2021,Assam,-,-,212839,1073,216831
18-01-2021,Bihar,-,-,252331,1457,257610
18-01-2021,Chandigarh,-,-,19978,330,20537
18-01-2021,Chhattisgarh,-,-,283111,3558,293501
18-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3377,2,3390
18-01-2021,Delhi,-,-,619139,10746,632429
18-01-2021,Goa,-,-,50771,756,52405
18-01-2021,Gujarat,-,-,245107,4365,255872
18-01-2021,Haryana,-,-,261230,2985,266309
18-01-2021,Himachal Pradesh,-,-,55280,966,56943
18-01-2021,Jammu and Kashmir,-,-,120198,1921,123343
18-01-2021,Jharkhand,-,-,115411,1050,117686
18-01-2021,Karnataka,-,-,911232,12166,931997
18-01-2021,Kerala,-,-,775176,3463,847848
18-01-2021,Lakshadweep,-,-,0,0,0
18-01-2021,Ladakh,-,-,9437,128,9656
18-01-2021,Madhya Pradesh,-,-,241426,3753,251578
18-01-2021,Maharashtra,-,-,1886469,50438,1990759
18-01-2021,Manipur,-,-,28147,366,28856
18-01-2021,Meghalaya,-,-,13412,144,13704
18-01-2021,Mizoram,-,-,4235,9,4323
18-01-2021,Nagaland,-,-,11854,88,12058
18-01-2021,Odisha,-,-,329546,1900,333310
18-01-2021,Puducherry,-,-,37720,642,38646
18-01-2021,Punjab,-,-,162484,5504,170605
18-01-2021,Rajasthan,-,-,307384,2747,315181
18-01-2021,Sikkim,-,-,5747,130,6038
18-01-2021,Tamil Nadu,-,-,812568,12264,830772
18-01-2021,Telengana,-,-,286244,1579,291872
18-01-2021,Tripura,-,-,32902,391,33332
18-01-2021,Uttarakhand,-,-,90838,1611,94803
18-01-2021,Uttar Pradesh,-,-,579071,8576,596528
18-01-2021,West Bengal,-,-,548136,10053,565272
17-01-2021,Andhra Pradesh,-,-,876698,7139,885824
17-01-2021,Andaman and Nicobar Islands,-,-,4895,62,4982
17-01-2021,Arunachal Pradesh,-,-,16690,56,16808
17-01-2021,Assam,-,-,212809,1070,216809
17-01-2021,Bihar,-,-,251975,1453,257474
17-01-2021,Chandigarh,-,-,19935,330,20503
17-01-2021,Chhattisgarh,-,-,282760,3551,293178
17-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3377,2,3388
17-01-2021,Delhi,-,-,618754,10738,632183
17-01-2021,Goa,-,-,50712,756,52345
17-01-2021,Gujarat,-,-,244403,4363,255354
17-01-2021,Haryana,-,-,261019,2983,266131
17-01-2021,Himachal Pradesh,-,-,55154,964,56873
17-01-2021,Jammu and Kashmir,-,-,120016,1921,123217
17-01-2021,Jharkhand,-,-,115300,1050,117599
17-01-2021,Karnataka,-,-,910377,12162,931252
17-01-2021,Kerala,-,-,770768,3442,842843
17-01-2021,Lakshadweep,-,-,0,0,0
17-01-2021,Ladakh,-,-,9428,128,9649
17-01-2021,Madhya Pradesh,-,-,240948,3751,251223
17-01-2021,Maharashtra,-,-,1884127,50388,1987678
17-01-2021,Manipur,-,-,28089,366,28835
17-01-2021,Meghalaya,-,-,13401,144,13693
17-01-2021,Mizoram,-,-,4228,9,4322
17-01-2021,Nagaland,-,-,11849,88,12054
17-01-2021,Odisha,-,-,329318,1899,333127
17-01-2021,Puducherry,-,-,37683,642,38611
17-01-2021,Punjab,-,-,162289,5499,170366
17-01-2021,Rajasthan,-,-,306888,2746,314920
17-01-2021,Sikkim,-,-,5741,130,6029
17-01-2021,Tamil Nadu,-,-,811798,12257,830183
17-01-2021,Telengana,-,-,285898,1577,291666
17-01-2021,Tripura,-,-,32902,391,33331
17-01-2021,Uttarakhand,-,-,90736,1606,94691
17-01-2021,Uttar Pradesh,-,-,578405,8570,596137
17-01-2021,West Bengal,-,-,547515,10041,564707
16-01-2021,Andhra Pradesh,-,-,876372,7139,885710
16-01-2021,Andaman and Nicobar Islands,-,-,4895,62,4979
16-01-2021,Arunachal Pradesh,-,-,16682,56,16802
16-01-2021,Assam,-,-,212748,1066,216777
16-01-2021,Bihar,-,-,251632,1449,257193
16-01-2021,Chandigarh,-,-,19868,330,20464
16-01-2021,Chhattisgarh,-,-,282145,3544,292612
16-01-2021,Dadra and Nagar Haveli and Daman and Diu,-,-,3377,2,3388
16-01-2021,Delhi,-,-,618357,10732,631884
16-01-2021,Goa,-,-,50643,753,52262
16-01-2021,Gujarat,-,-,243639,4360,254849
16-01-2021,Haryana,-,-,260801,2979,265964
16-01-2021,Himachal Pradesh,-,-,55072,963,56802
16-01-2021,Jammu and Kashmir,-,-,119760,1920,123108
16-01-2021,Jharkhand,-,-,115142,1049,117480
16-01-2021,Karnataka,-,-,909701,12158,930668
16-01-2021,Kerala,-,-,765757,3415,836883
16-01-2021,Lakshadweep,-,-,0,0,0
16-01-2021,Ladakh,-,-,9416,128,9648
16-01-2021,Madhya Pradesh,-,-,240155,3746,250858
16-01-2021,Maharashtra,-,-,1881088,50336,1984768
16-01-2021,Manipur,-,-,28010,365,28811
16-01-2021,Meghalaya,-,-,13386,144,13691
16-01-2021,Mizoram,-,-,4225,9,4314
16-01-2021,Nagaland,-,-,11847,88,12039
16-01-2021,Odisha,-,-,329088,1898,332949
16-01-2021,Puducherry,-,-,37661,640,38595
16-01-2021,Punjab,-,-,161967,5485,170191
16-01-2021,Rajasthan,-,-,306330,2744,314682
16-01-2021,Sikkim,-,-,5731,130,6024
16-01-2021,Tamil Nadu,-,-,811023,12251,829573
16-01-2021,Telengana,-,-,285519,1575,291367
16-01-2021,Tripura,-,-,32897,391,33329
16-01-2021,Uttarakhand,-,-,90457,1602,94465
16-01-2021,Uttar Pradesh,-,-,577475,8558,595614
16-01-2021,West Bengal,-,-,546849,10026,564098
